SEED_1,TEAM_1,SEED_2,TEAM_2,Team1W_Prob
3.0,Baylor,16.0,Stetson,0.955
3.0,Baylor,16.0,Wagner,0.976
3.0,Creighton,1.0,Connecticut,0.149
3.0,Creighton,1.0,Houston,0.09
3.0,Creighton,1.0,North Carolina,0.379
3.0,Creighton,1.0,Purdue,0.174
3.0,Creighton,2.0,Arizona,0.28
3.0,Creighton,2.0,Iowa St.,0.216
3.0,Creighton,2.0,Marquette,0.329
3.0,Creighton,2.0,Tennessee,0.332
3.0,Creighton,3.0,Baylor,0.4
3.0,Creighton,3.0,Illinois,0.387
3.0,Creighton,3.0,Kentucky,0.504
3.0,Creighton,4.0,Alabama,0.394
3.0,Creighton,4.0,Auburn,0.252
3.0,Creighton,4.0,Duke,0.397
3.0,Creighton,4.0,Kansas,0.482
3.0,Creighton,5.0,Gonzaga,0.426
3.0,Creighton,5.0,Saint Mary's,0.452
3.0,Creighton,5.0,San Diego St.,0.519
3.0,Creighton,5.0,Wisconsin,0.447
3.0,Creighton,6.0,BYU,0.421
3.0,Creighton,6.0,Clemson,0.613
3.0,Creighton,6.0,South Carolina,0.547
3.0,Creighton,6.0,Texas Tech,0.496
3.0,Creighton,7.0,Dayton,0.559
3.0,Creighton,7.0,Florida,0.457
3.0,Creighton,7.0,Texas,0.48
3.0,Creighton,7.0,Washington St.,0.581
3.0,Creighton,8.0,Florida Atlantic,0.574
3.0,Creighton,8.0,Mississippi St.,0.532
3.0,Creighton,8.0,Nebraska,0.505
3.0,Creighton,8.0,Utah St.,0.583
3.0,Creighton,9.0,Michigan St.,0.469
3.0,Creighton,9.0,Northwestern,0.518
3.0,Creighton,9.0,TCU,0.478
3.0,Creighton,9.0,Texas A&M,0.518
3.0,Creighton,10.0,Boise St.,0.556
3.0,Creighton,10.0,Colorado,0.509
3.0,Creighton,10.0,Colorado St.,0.564
3.0,Creighton,10.0,Drake,0.587
3.0,Creighton,10.0,Nevada,0.508
3.0,Creighton,10.0,Virginia,0.588
3.0,Creighton,11.0,Duquesne,0.703
3.0,Creighton,11.0,New Mexico,0.399
3.0,Creighton,11.0,North Carolina St.,0.625
3.0,Creighton,11.0,Oregon,0.573
3.0,Creighton,12.0,Grand Canyon,0.582
3.0,Creighton,12.0,James Madison,0.562
3.0,Creighton,12.0,McNeese St.,0.553
3.0,Creighton,12.0,UAB,0.783
3.0,Creighton,13.0,College of Charleston,0.717
3.0,Creighton,13.0,Samford,0.63
3.0,Creighton,13.0,Vermont,0.792
3.0,Creighton,13.0,Yale,0.721
3.0,Creighton,14.0,Akron,0.836
3.0,Creighton,14.0,Colgate,0.882
3.0,Creighton,14.0,Morehead St.,0.836
3.0,Creighton,14.0,Oakland,0.835
3.0,Creighton,15.0,Long Beach St.,0.903
3.0,Creighton,15.0,Saint Peter's,0.91
3.0,Creighton,15.0,South Dakota St.,0.881
3.0,Creighton,15.0,Western Kentucky,0.855
3.0,Creighton,16.0,Grambling St.,0.951
3.0,Creighton,16.0,Howard,0.963
3.0,Creighton,16.0,Longwood,0.879
3.0,Creighton,16.0,Montana St.,0.945
3.0,Creighton,16.0,Stetson,0.934
3.0,Creighton,16.0,Wagner,0.964
3.0,Illinois,1.0,Connecticut,0.217
3.0,Illinois,1.0,Houston,0.135
3.0,Illinois,1.0,North Carolina,0.492
3.0,Illinois,1.0,Purdue,0.25
3.0,Illinois,2.0,Arizona,0.381
3.0,Illinois,2.0,Iowa St.,0.303
3.0,Illinois,2.0,Marquette,0.437
3.0,Illinois,2.0,Tennessee,0.44
3.0,Illinois,3.0,Baylor,0.514
3.0,Illinois,3.0,Creighton,0.613
3.0,Illinois,3.0,Kentucky,0.617
3.0,Illinois,4.0,Alabama,0.508
3.0,Illinois,4.0,Auburn,0.348
3.0,Illinois,4.0,Duke,0.51
3.0,Illinois,4.0,Kansas,0.595
3.0,Illinois,5.0,Gonzaga,0.54
3.0,Illinois,5.0,Saint Mary's,0.567
3.0,Illinois,5.0,San Diego St.,0.631
3.0,Illinois,5.0,Wisconsin,0.561
3.0,Illinois,6.0,BYU,0.535
3.0,Illinois,6.0,Clemson,0.715
3.0,Illinois,6.0,South Carolina,0.656
3.0,Illinois,6.0,Texas Tech,0.609
3.0,Illinois,7.0,Dayton,0.667
3.0,Illinois,7.0,Florida,0.571
3.0,Illinois,7.0,Texas,0.594
3.0,Illinois,7.0,Washington St.,0.687
3.0,Illinois,8.0,Florida Atlantic,0.681
3.0,Illinois,8.0,Mississippi St.,0.643
3.0,Illinois,8.0,Nebraska,0.618
3.0,Illinois,8.0,Utah St.,0.689
3.0,Illinois,9.0,Michigan St.,0.583
3.0,Illinois,9.0,Northwestern,0.63
3.0,Illinois,9.0,TCU,0.592
3.0,Illinois,9.0,Texas A&M,0.629
3.0,Illinois,10.0,Boise St.,0.664
3.0,Illinois,10.0,Colorado,0.622
3.0,Illinois,10.0,Colorado St.,0.672
3.0,Illinois,10.0,Drake,0.692
3.0,Illinois,10.0,Nevada,0.62
3.0,Illinois,10.0,Virginia,0.693
3.0,Illinois,11.0,Duquesne,0.79
3.0,Illinois,11.0,New Mexico,0.512
3.0,Illinois,11.0,North Carolina St.,0.725
3.0,Illinois,11.0,Oregon,0.68
3.0,Illinois,12.0,Grand Canyon,0.688
3.0,Illinois,12.0,James Madison,0.67
3.0,Illinois,12.0,McNeese St.,0.662
3.0,Illinois,12.0,UAB,0.851
3.0,Illinois,13.0,College of Charleston,0.801
3.0,Illinois,13.0,Samford,0.73
3.0,Illinois,13.0,Vermont,0.858
3.0,Illinois,13.0,Yale,0.804
3.0,Illinois,14.0,Akron,0.89
3.0,Illinois,14.0,Colgate,0.922
3.0,Illinois,14.0,Morehead St.,0.89
3.0,Illinois,14.0,Oakland,0.889
3.0,Illinois,15.0,Long Beach St.,0.937
3.0,Illinois,15.0,Saint Peter's,0.941
3.0,Illinois,15.0,South Dakota St.,0.921
3.0,Illinois,15.0,Western Kentucky,0.903
3.0,Illinois,16.0,Grambling St.,0.968
3.0,Illinois,16.0,Howard,0.976
3.0,Illinois,16.0,Longwood,0.92
3.0,Illinois,16.0,Montana St.,0.964
3.0,Illinois,16.0,Stetson,0.957
3.0,Illinois,16.0,Wagner,0.977
3.0,Kentucky,1.0,Connecticut,0.147
3.0,Kentucky,1.0,Houston,0.088
3.0,Kentucky,1.0,North Carolina,0.376
3.0,Kentucky,1.0,Purdue,0.172
3.0,Kentucky,2.0,Arizona,0.277
3.0,Kentucky,2.0,Iowa St.,0.213
3.0,Kentucky,2.0,Marquette,0.325
3.0,Kentucky,2.0,Tennessee,0.328
3.0,Kentucky,3.0,Baylor,0.396
3.0,Kentucky,3.0,Creighton,0.496
3.0,Kentucky,3.0,Illinois,0.383
3.0,Kentucky,4.0,Alabama,0.39
3.0,Kentucky,4.0,Auburn,0.249
3.0,Kentucky,4.0,Duke,0.393
3.0,Kentucky,4.0,Kansas,0.477
3.0,Kentucky,5.0,Gonzaga,0.422
3.0,Kentucky,5.0,Saint Mary's,0.448
3.0,Kentucky,5.0,San Diego St.,0.515
3.0,Kentucky,5.0,Wisconsin,0.443
3.0,Kentucky,6.0,BYU,0.417
3.0,Kentucky,6.0,Clemson,0.609
3.0,Kentucky,6.0,South Carolina,0.543
3.0,Kentucky,6.0,Texas Tech,0.492
3.0,Kentucky,7.0,Dayton,0.555
3.0,Kentucky,7.0,Florida,0.452
3.0,Kentucky,7.0,Texas,0.476
3.0,Kentucky,7.0,Washington St.,0.577
3.0,Kentucky,8.0,Florida Atlantic,0.57
3.0,Kentucky,8.0,Mississippi St.,0.528
3.0,Kentucky,8.0,Nebraska,0.501
3.0,Kentucky,8.0,Utah St.,0.579
3.0,Kentucky,9.0,Michigan St.,0.465
3.0,Kentucky,9.0,Northwestern,0.514
3.0,Kentucky,9.0,TCU,0.474
3.0,Kentucky,9.0,Texas A&M,0.513
3.0,Kentucky,10.0,Boise St.,0.552
3.0,Kentucky,10.0,Colorado,0.505
3.0,Kentucky,10.0,Colorado St.,0.56
3.0,Kentucky,10.0,Drake,0.583
3.0,Kentucky,10.0,Nevada,0.503
3.0,Kentucky,10.0,Virginia,0.584
3.0,Kentucky,11.0,Duquesne,0.7
3.0,Kentucky,11.0,New Mexico,0.395
3.0,Kentucky,11.0,North Carolina St.,0.621
3.0,Kentucky,11.0,Oregon,0.569
3.0,Kentucky,12.0,Grand Canyon,0.578
3.0,Kentucky,12.0,James Madison,0.558
3.0,Kentucky,12.0,McNeese St.,0.549
3.0,Kentucky,12.0,UAB,0.78
3.0,Kentucky,13.0,College of Charleston,0.714
3.0,Kentucky,13.0,Samford,0.627
3.0,Kentucky,13.0,Vermont,0.79
3.0,Kentucky,13.0,Yale,0.718
3.0,Kentucky,14.0,Akron,0.834
3.0,Kentucky,14.0,Colgate,0.88
3.0,Kentucky,14.0,Morehead St.,0.833
3.0,Kentucky,14.0,Oakland,0.833
3.0,Kentucky,15.0,Long Beach St.,0.902
3.0,Kentucky,15.0,Saint Peter's,0.909
3.0,Kentucky,15.0,South Dakota St.,0.879
3.0,Kentucky,15.0,Western Kentucky,0.853
3.0,Kentucky,16.0,Grambling St.,0.95
3.0,Kentucky,16.0,Howard,0.962
3.0,Kentucky,16.0,Longwood,0.877
3.0,Kentucky,16.0,Montana St.,0.944
3.0,Kentucky,16.0,Stetson,0.933
3.0,Kentucky,16.0,Wagner,0.964
4.0,Alabama,1.0,Connecticut,0.212
4.0,Alabama,1.0,Houston,0.131
4.0,Alabama,1.0,North Carolina,0.484
4.0,Alabama,1.0,Purdue,0.245
4.0,Alabama,2.0,Arizona,0.374
4.0,Alabama,2.0,Iowa St.,0.297
4.0,Alabama,2.0,Marquette,0.429
4.0,Alabama,2.0,Tennessee,0.432
4.0,Alabama,3.0,Baylor,0.506
4.0,Alabama,3.0,Creighton,0.606
4.0,Alabama,3.0,Illinois,0.492
4.0,Alabama,3.0,Kentucky,0.61
4.0,Alabama,4.0,Auburn,0.341
4.0,Alabama,4.0,Duke,0.502
4.0,Alabama,4.0,Kansas,0.588
4.0,Alabama,5.0,Gonzaga,0.532
4.0,Alabama,5.0,Saint Mary's,0.559
4.0,Alabama,5.0,San Diego St.,0.624
4.0,Alabama,5.0,Wisconsin,0.554
4.0,Alabama,6.0,BYU,0.527
4.0,Alabama,6.0,Clemson,0.708
4.0,Alabama,6.0,South Carolina,0.65
4.0,Alabama,6.0,Texas Tech,0.602
4.0,Alabama,7.0,Dayton,0.66
4.0,Alabama,7.0,Florida,0.563
4.0,Alabama,7.0,Texas,0.586
4.0,Alabama,7.0,Washington St.,0.68
4.0,Alabama,8.0,Florida Atlantic,0.675
4.0,Alabama,8.0,Mississippi St.,0.636
4.0,Alabama,8.0,Nebraska,0.611
4.0,Alabama,8.0,Utah St.,0.682
4.0,Alabama,9.0,Michigan St.,0.576
4.0,Alabama,9.0,Northwestern,0.623
4.0,Alabama,9.0,TCU,0.585
4.0,Alabama,9.0,Texas A&M,0.622
4.0,Alabama,10.0,Boise St.,0.658
4.0,Alabama,10.0,Colorado,0.615
4.0,Alabama,10.0,Colorado St.,0.666
4.0,Alabama,10.0,Drake,0.686
4.0,Alabama,10.0,Nevada,0.613
4.0,Alabama,10.0,Virginia,0.687
4.0,Alabama,11.0,Duquesne,0.784
4.0,Alabama,11.0,New Mexico,0.505
4.0,Alabama,11.0,North Carolina St.,0.719
4.0,Alabama,11.0,Oregon,0.673
4.0,Alabama,12.0,Grand Canyon,0.681
4.0,Alabama,12.0,James Madison,0.663
4.0,Alabama,12.0,McNeese St.,0.655
4.0,Alabama,12.0,UAB,0.847
4.0,Alabama,13.0,College of Charleston,0.796
4.0,Alabama,13.0,Samford,0.724
4.0,Alabama,13.0,Vermont,0.854
4.0,Alabama,13.0,Yale,0.799
4.0,Alabama,14.0,Akron,0.887
4.0,Alabama,14.0,Colgate,0.92
4.0,Alabama,14.0,Morehead St.,0.887
4.0,Alabama,14.0,Oakland,0.886
4.0,Alabama,15.0,Long Beach St.,0.935
4.0,Alabama,15.0,Saint Peter's,0.94
4.0,Alabama,15.0,South Dakota St.,0.919
4.0,Alabama,15.0,Western Kentucky,0.9
4.0,Alabama,16.0,Grambling St.,0.967
4.0,Alabama,16.0,Howard,0.976
4.0,Alabama,16.0,Longwood,0.918
4.0,Alabama,16.0,Montana St.,0.963
4.0,Alabama,16.0,Stetson,0.956
4.0,Alabama,16.0,Wagner,0.976
4.0,Auburn,1.0,Connecticut,0.342
4.0,Auburn,1.0,Houston,0.226
4.0,Auburn,1.0,North Carolina,0.645
4.0,Auburn,1.0,Purdue,0.385
4.0,Auburn,2.0,Arizona,0.536
4.0,Auburn,2.0,Iowa St.,0.45
4.0,Auburn,2.0,Marquette,0.592
4.0,Auburn,2.0,Tennessee,0.596
4.0,Auburn,3.0,Baylor,0.665
4.0,Auburn,3.0,Creighton,0.748
4.0,Auburn,3.0,Illinois,0.652
4.0,Auburn,3.0,Kentucky,0.751
4.0,Auburn,4.0,Alabama,0.659
4.0,Auburn,4.0,Duke,0.661
4.0,Auburn,4.0,Kansas,0.734
4.0,Auburn,5.0,Gonzaga,0.688
4.0,Auburn,5.0,Saint Mary's,0.71
4.0,Auburn,5.0,San Diego St.,0.762
4.0,Auburn,5.0,Wisconsin,0.706
4.0,Auburn,6.0,BYU,0.683
4.0,Auburn,6.0,Clemson,0.824
4.0,Auburn,6.0,South Carolina,0.782
4.0,Auburn,6.0,Texas Tech,0.745
4.0,Auburn,7.0,Dayton,0.79
4.0,Auburn,7.0,Florida,0.714
4.0,Auburn,7.0,Texas,0.733
4.0,Auburn,7.0,Washington St.,0.804
4.0,Auburn,8.0,Florida Atlantic,0.8
4.0,Auburn,8.0,Mississippi St.,0.771
4.0,Auburn,8.0,Nebraska,0.752
4.0,Auburn,8.0,Utah St.,0.806
4.0,Auburn,9.0,Michigan St.,0.724
4.0,Auburn,9.0,Northwestern,0.761
4.0,Auburn,9.0,TCU,0.731
4.0,Auburn,9.0,Texas A&M,0.761
4.0,Auburn,10.0,Boise St.,0.788
4.0,Auburn,10.0,Colorado,0.755
4.0,Auburn,10.0,Colorado St.,0.794
4.0,Auburn,10.0,Drake,0.808
4.0,Auburn,10.0,Nevada,0.754
4.0,Auburn,10.0,Virginia,0.809
4.0,Auburn,11.0,Duquesne,0.876
4.0,Auburn,11.0,New Mexico,0.664
4.0,Auburn,11.0,North Carolina St.,0.832
4.0,Auburn,11.0,Oregon,0.799
4.0,Auburn,12.0,Grand Canyon,0.805
4.0,Auburn,12.0,James Madison,0.792
4.0,Auburn,12.0,McNeese St.,0.786
4.0,Auburn,12.0,UAB,0.915
4.0,Auburn,13.0,College of Charleston,0.883
4.0,Auburn,13.0,Samford,0.835
4.0,Auburn,13.0,Vermont,0.919
4.0,Auburn,13.0,Yale,0.885
4.0,Auburn,14.0,Akron,0.938
4.0,Auburn,14.0,Colgate,0.957
4.0,Auburn,14.0,Morehead St.,0.938
4.0,Auburn,14.0,Oakland,0.938
4.0,Auburn,15.0,Long Beach St.,0.965
4.0,Auburn,15.0,Saint Peter's,0.968
4.0,Auburn,15.0,South Dakota St.,0.956
4.0,Auburn,15.0,Western Kentucky,0.946
4.0,Auburn,16.0,Grambling St.,0.983
4.0,Auburn,16.0,Howard,0.987
4.0,Auburn,16.0,Longwood,0.956
4.0,Auburn,16.0,Montana St.,0.981
4.0,Auburn,16.0,Stetson,0.977
4.0,Auburn,16.0,Wagner,0.988
4.0,Duke,1.0,Connecticut,0.21
4.0,Duke,1.0,Houston,0.13
4.0,Duke,1.0,North Carolina,0.482
4.0,Duke,1.0,Purdue,0.243
4.0,Duke,2.0,Arizona,0.372
4.0,Duke,2.0,Iowa St.,0.295
4.0,Duke,2.0,Marquette,0.427
4.0,Duke,2.0,Tennessee,0.43
4.0,Duke,3.0,Baylor,0.504
4.0,Duke,3.0,Creighton,0.603
4.0,Duke,3.0,Illinois,0.49
4.0,Duke,3.0,Kentucky,0.607
4.0,Duke,4.0,Alabama,0.498
4.0,Duke,4.0,Auburn,0.339
4.0,Duke,4.0,Kansas,0.586
4.0,Duke,5.0,Gonzaga,0.53
4.0,Duke,5.0,Saint Mary's,0.557
4.0,Duke,5.0,San Diego St.,0.621
4.0,Duke,5.0,Wisconsin,0.552
4.0,Duke,6.0,BYU,0.525
4.0,Duke,6.0,Clemson,0.706
4.0,Duke,6.0,South Carolina,0.647
4.0,Duke,6.0,Texas Tech,0.599
4.0,Duke,7.0,Dayton,0.658
4.0,Duke,7.0,Florida,0.561
4.0,Duke,7.0,Texas,0.584
4.0,Duke,7.0,Washington St.,0.678
4.0,Duke,8.0,Florida Atlantic,0.673
4.0,Duke,8.0,Mississippi St.,0.634
4.0,Duke,8.0,Nebraska,0.609
4.0,Duke,8.0,Utah St.,0.68
4.0,Duke,9.0,Michigan St.,0.574
4.0,Duke,9.0,Northwestern,0.62
4.0,Duke,9.0,TCU,0.582
4.0,Duke,9.0,Texas A&M,0.62
4.0,Duke,10.0,Boise St.,0.655
4.0,Duke,10.0,Colorado,0.612
4.0,Duke,10.0,Colorado St.,0.663
4.0,Duke,10.0,Drake,0.684
4.0,Duke,10.0,Nevada,0.611
4.0,Duke,10.0,Virginia,0.685
4.0,Duke,11.0,Duquesne,0.783
4.0,Duke,11.0,New Mexico,0.503
4.0,Duke,11.0,North Carolina St.,0.717
4.0,Duke,11.0,Oregon,0.671
4.0,Duke,12.0,Grand Canyon,0.679
4.0,Duke,12.0,James Madison,0.661
4.0,Duke,12.0,McNeese St.,0.653
4.0,Duke,12.0,UAB,0.846
4.0,Duke,13.0,College of Charleston,0.794
4.0,Duke,13.0,Samford,0.722
4.0,Duke,13.0,Vermont,0.853
4.0,Duke,13.0,Yale,0.798
4.0,Duke,14.0,Akron,0.886
4.0,Duke,14.0,Colgate,0.919
4.0,Duke,14.0,Morehead St.,0.886
4.0,Duke,14.0,Oakland,0.885
4.0,Duke,15.0,Long Beach St.,0.934
4.0,Duke,15.0,Saint Peter's,0.939
4.0,Duke,15.0,South Dakota St.,0.918
4.0,Duke,15.0,Western Kentucky,0.9
4.0,Duke,16.0,Grambling St.,0.967
4.0,Duke,16.0,Howard,0.975
4.0,Duke,16.0,Longwood,0.917
4.0,Duke,16.0,Montana St.,0.963
4.0,Duke,16.0,Stetson,0.956
4.0,Duke,16.0,Wagner,0.976
4.0,Kansas,1.0,Connecticut,0.158
4.0,Kansas,1.0,Houston,0.096
4.0,Kansas,1.0,North Carolina,0.397
4.0,Kansas,1.0,Purdue,0.185
4.0,Kansas,2.0,Arizona,0.295
4.0,Kansas,2.0,Iowa St.,0.228
4.0,Kansas,2.0,Marquette,0.345
4.0,Kansas,2.0,Tennessee,0.348
4.0,Kansas,3.0,Baylor,0.418
4.0,Kansas,3.0,Creighton,0.518
4.0,Kansas,3.0,Illinois,0.405
4.0,Kansas,3.0,Kentucky,0.523
4.0,Kansas,4.0,Alabama,0.412
4.0,Kansas,4.0,Auburn,0.266
4.0,Kansas,4.0,Duke,0.414
4.0,Kansas,5.0,Gonzaga,0.444
4.0,Kansas,5.0,Saint Mary's,0.471
4.0,Kansas,5.0,San Diego St.,0.537
4.0,Kansas,5.0,Wisconsin,0.465
4.0,Kansas,6.0,BYU,0.439
4.0,Kansas,6.0,Clemson,0.63
4.0,Kansas,6.0,South Carolina,0.565
4.0,Kansas,6.0,Texas Tech,0.514
4.0,Kansas,7.0,Dayton,0.577
4.0,Kansas,7.0,Florida,0.475
4.0,Kansas,7.0,Texas,0.498
4.0,Kansas,7.0,Washington St.,0.599
4.0,Kansas,8.0,Florida Atlantic,0.592
4.0,Kansas,8.0,Mississippi St.,0.55
4.0,Kansas,8.0,Nebraska,0.524
4.0,Kansas,8.0,Utah St.,0.601
4.0,Kansas,9.0,Michigan St.,0.488
4.0,Kansas,9.0,Northwestern,0.536
4.0,Kansas,9.0,TCU,0.497
4.0,Kansas,9.0,Texas A&M,0.536
4.0,Kansas,10.0,Boise St.,0.574
4.0,Kansas,10.0,Colorado,0.528
4.0,Kansas,10.0,Colorado St.,0.582
4.0,Kansas,10.0,Drake,0.605
4.0,Kansas,10.0,Nevada,0.526
4.0,Kansas,10.0,Virginia,0.606
4.0,Kansas,11.0,Duquesne,0.718
4.0,Kansas,11.0,New Mexico,0.417
4.0,Kansas,11.0,North Carolina St.,0.642
4.0,Kansas,11.0,Oregon,0.591
4.0,Kansas,12.0,Grand Canyon,0.599
4.0,Kansas,12.0,James Madison,0.58
4.0,Kansas,12.0,McNeese St.,0.571
4.0,Kansas,12.0,UAB,0.795
4.0,Kansas,13.0,College of Charleston,0.732
4.0,Kansas,13.0,Samford,0.647
4.0,Kansas,13.0,Vermont,0.804
4.0,Kansas,13.0,Yale,0.736
4.0,Kansas,14.0,Akron,0.846
4.0,Kansas,14.0,Colgate,0.889
4.0,Kansas,14.0,Morehead St.,0.846
4.0,Kansas,14.0,Oakland,0.845
4.0,Kansas,15.0,Long Beach St.,0.91
4.0,Kansas,15.0,Saint Peter's,0.916
4.0,Kansas,15.0,South Dakota St.,0.888
4.0,Kansas,15.0,Western Kentucky,0.864
4.0,Kansas,16.0,Grambling St.,0.954
4.0,Kansas,16.0,Howard,0.966
4.0,Kansas,16.0,Longwood,0.887
4.0,Kansas,16.0,Montana St.,0.948
4.0,Kansas,16.0,Stetson,0.939
4.0,Kansas,16.0,Wagner,0.967
5.0,Gonzaga,1.0,Connecticut,0.191
5.0,Gonzaga,1.0,Houston,0.117
5.0,Gonzaga,1.0,North Carolina,0.452
5.0,Gonzaga,1.0,Purdue,0.221
5.0,Gonzaga,2.0,Arizona,0.344
5.0,Gonzaga,2.0,Iowa St.,0.271
5.0,Gonzaga,2.0,Marquette,0.398
5.0,Gonzaga,2.0,Tennessee,0.401
5.0,Gonzaga,3.0,Baylor,0.474
5.0,Gonzaga,3.0,Creighton,0.574
5.0,Gonzaga,3.0,Illinois,0.46
5.0,Gonzaga,3.0,Kentucky,0.578
5.0,Gonzaga,4.0,Alabama,0.468
5.0,Gonzaga,4.0,Auburn,0.312
5.0,Gonzaga,4.0,Duke,0.47
5.0,Gonzaga,4.0,Kansas,0.556
5.0,Gonzaga,5.0,Saint Mary's,0.527
5.0,Gonzaga,5.0,San Diego St.,0.593
5.0,Gonzaga,5.0,Wisconsin,0.522
5.0,Gonzaga,6.0,BYU,0.495
5.0,Gonzaga,6.0,Clemson,0.681
5.0,Gonzaga,6.0,South Carolina,0.619
5.0,Gonzaga,6.0,Texas Tech,0.57
5.0,Gonzaga,7.0,Dayton,0.631
5.0,Gonzaga,7.0,Florida,0.531
5.0,Gonzaga,7.0,Texas,0.554
5.0,Gonzaga,7.0,Washington St.,0.651
5.0,Gonzaga,8.0,Florida Atlantic,0.645
5.0,Gonzaga,8.0,Mississippi St.,0.605
5.0,Gonzaga,8.0,Nebraska,0.58
5.0,Gonzaga,8.0,Utah St.,0.653
5.0,Gonzaga,9.0,Michigan St.,0.544
5.0,Gonzaga,9.0,Northwestern,0.592
5.0,Gonzaga,9.0,TCU,0.553
5.0,Gonzaga,9.0,Texas A&M,0.591
5.0,Gonzaga,10.0,Boise St.,0.628
5.0,Gonzaga,10.0,Colorado,0.583
5.0,Gonzaga,10.0,Colorado St.,0.636
5.0,Gonzaga,10.0,Drake,0.657
5.0,Gonzaga,10.0,Nevada,0.582
5.0,Gonzaga,10.0,Virginia,0.658
5.0,Gonzaga,11.0,Duquesne,0.762
5.0,Gonzaga,11.0,New Mexico,0.472
5.0,Gonzaga,11.0,North Carolina St.,0.692
5.0,Gonzaga,11.0,Oregon,0.644
5.0,Gonzaga,12.0,Grand Canyon,0.652
5.0,Gonzaga,12.0,James Madison,0.633
5.0,Gonzaga,12.0,McNeese St.,0.625
5.0,Gonzaga,12.0,UAB,0.829
5.0,Gonzaga,13.0,College of Charleston,0.774
5.0,Gonzaga,13.0,Samford,0.697
5.0,Gonzaga,13.0,Vermont,0.837
5.0,Gonzaga,13.0,Yale,0.777
5.0,Gonzaga,14.0,Akron,0.873
5.0,Gonzaga,14.0,Colgate,0.91
5.0,Gonzaga,14.0,Morehead St.,0.873
5.0,Gonzaga,14.0,Oakland,0.872
5.0,Gonzaga,15.0,Long Beach St.,0.926
5.0,Gonzaga,15.0,Saint Peter's,0.932
5.0,Gonzaga,15.0,South Dakota St.,0.909
5.0,Gonzaga,15.0,Western Kentucky,0.888
5.0,Gonzaga,16.0,Grambling St.,0.963
5.0,Gonzaga,16.0,Howard,0.972
5.0,Gonzaga,16.0,Longwood,0.907
5.0,Gonzaga,16.0,Montana St.,0.958
5.0,Gonzaga,16.0,Stetson,0.95
5.0,Gonzaga,16.0,Wagner,0.973
5.0,Saint Mary's,1.0,Connecticut,0.175
5.0,Saint Mary's,1.0,Houston,0.106
5.0,Saint Mary's,1.0,North Carolina,0.425
5.0,Saint Mary's,1.0,Purdue,0.203
5.0,Saint Mary's,2.0,Arizona,0.32
5.0,Saint Mary's,2.0,Iowa St.,0.25
5.0,Saint Mary's,2.0,Marquette,0.372
5.0,Saint Mary's,2.0,Tennessee,0.375
5.0,Saint Mary's,3.0,Baylor,0.447
5.0,Saint Mary's,3.0,Creighton,0.548
5.0,Saint Mary's,3.0,Illinois,0.433
5.0,Saint Mary's,3.0,Kentucky,0.552
5.0,Saint Mary's,4.0,Alabama,0.441
5.0,Saint Mary's,4.0,Auburn,0.29
5.0,Saint Mary's,4.0,Duke,0.443
5.0,Saint Mary's,4.0,Kansas,0.529
5.0,Saint Mary's,5.0,Gonzaga,0.473
5.0,Saint Mary's,5.0,San Diego St.,0.566
5.0,Saint Mary's,5.0,Wisconsin,0.495
5.0,Saint Mary's,6.0,BYU,0.468
5.0,Saint Mary's,6.0,Clemson,0.657
5.0,Saint Mary's,6.0,South Carolina,0.594
5.0,Saint Mary's,6.0,Texas Tech,0.544
5.0,Saint Mary's,7.0,Dayton,0.605
5.0,Saint Mary's,7.0,Florida,0.504
5.0,Saint Mary's,7.0,Texas,0.528
5.0,Saint Mary's,7.0,Washington St.,0.627
5.0,Saint Mary's,8.0,Florida Atlantic,0.62
5.0,Saint Mary's,8.0,Mississippi St.,0.579
5.0,Saint Mary's,8.0,Nebraska,0.553
5.0,Saint Mary's,8.0,Utah St.,0.628
5.0,Saint Mary's,9.0,Michigan St.,0.517
5.0,Saint Mary's,9.0,Northwestern,0.565
5.0,Saint Mary's,9.0,TCU,0.526
5.0,Saint Mary's,9.0,Texas A&M,0.565
5.0,Saint Mary's,10.0,Boise St.,0.602
5.0,Saint Mary's,10.0,Colorado,0.557
5.0,Saint Mary's,10.0,Colorado St.,0.611
5.0,Saint Mary's,10.0,Drake,0.632
5.0,Saint Mary's,10.0,Nevada,0.555
5.0,Saint Mary's,10.0,Virginia,0.634
5.0,Saint Mary's,11.0,Duquesne,0.742
5.0,Saint Mary's,11.0,New Mexico,0.446
5.0,Saint Mary's,11.0,North Carolina St.,0.668
5.0,Saint Mary's,11.0,Oregon,0.619
5.0,Saint Mary's,12.0,Grand Canyon,0.627
5.0,Saint Mary's,12.0,James Madison,0.608
5.0,Saint Mary's,12.0,McNeese St.,0.6
5.0,Saint Mary's,12.0,UAB,0.814
5.0,Saint Mary's,13.0,College of Charleston,0.754
5.0,Saint Mary's,13.0,Samford,0.674
5.0,Saint Mary's,13.0,Vermont,0.822
5.0,Saint Mary's,13.0,Yale,0.758
5.0,Saint Mary's,14.0,Akron,0.861
5.0,Saint Mary's,14.0,Colgate,0.9
5.0,Saint Mary's,14.0,Morehead St.,0.86
5.0,Saint Mary's,14.0,Oakland,0.86
5.0,Saint Mary's,15.0,Long Beach St.,0.919
5.0,Saint Mary's,15.0,Saint Peter's,0.925
5.0,Saint Mary's,15.0,South Dakota St.,0.9
5.0,Saint Mary's,15.0,Western Kentucky,0.877
